title,visit_count,last_visit_time
(63) UCLA ELFIN CubeSat: Overview | LinkedIn,1,2025-03-09 22:14:18.635537
(63) LinkedIn,1,2025-03-09 22:14:02.681913
(63) Ashutosh Sundresh | LinkedIn,1,2025-03-09 22:14:00.940645
(63) Ashutosh Sundresh | LinkedIn,1,2025-03-09 22:13:59.569140
(63) Ashutosh Sundresh | LinkedIn,1,2025-03-09 22:13:56.011797
(63) Ashutosh Sundresh | LinkedIn,1,2025-03-09 22:13:17.741016
(63) Ted Ghose | LinkedIn,1,2025-03-09 22:13:17.733085
(63) Ted Ghose | LinkedIn,1,2025-03-09 22:12:51.482365
LinkedIn,1,2025-03-09 22:12:50.931018
TED GHOSE - Google Search,1,2025-03-09 22:12:49.507378
monte vista robotics first github - Google Search,1,2025-03-09 22:11:46.379936
SurgicalRoboTech/Sensing at main · UCLAX1/SurgicalRoboTech,6,2025-03-09 22:11:29.043583
SurgicalRoboTech/Sensing/handTracking.py at main · UCLAX1/SurgicalRoboTech,2,2025-03-09 22:11:25.751690
SurgicalRoboTech/Sensing/Testing.py at main · UCLAX1/SurgicalRoboTech,2,2025-03-09 22:11:21.911350
SurgicalRoboTech/Sensing/Hand Distance Measurement.py at main · UCLAX1/SurgicalRoboTech,2,2025-03-09 22:10:55.153507
UCLAX1/WALL-E-CAD: UCLA X1 Robotics Wall-E CAD,1,2025-03-09 22:10:35.151038
x1 robot ucla - Google Search,1,2025-03-09 22:10:16.323067
Calculating Perplexity by Chunk - Claude,3,2025-03-09 22:09:39.194645
Pylon - Modern Support Platform for B2B,1,2025-03-09 21:09:34.903879
pylon - Google Search,1,2025-03-09 21:09:33.110979
ucla dining - Google Search,1,2025-03-09 19:57:13.750792
ucla dining - Google Search,1,2025-03-09 17:38:54.847548
UCLA Recreation,1,2025-03-09 17:38:38.892757
canoe - Google Search,1,2025-03-09 10:58:52.959432
canoe - Google Search,1,2025-03-09 10:58:51.457970
canoe - Google Search,1,2025-03-09 10:58:50.207374
canor - Google Search,1,2025-03-09 10:58:49.091422
canor - Google Search,1,2025-03-09 10:58:48.308337
do rowing people use canoes? - Google Search,1,2025-03-09 10:58:33.059130
Dennis Schröder - Wikipedia,1,2025-03-08 23:53:38.642387
Dennis Schröder - Wikipedia,1,2025-03-08 23:53:38.642387
dennis schroder - Google Search,1,2025-03-08 23:53:29.503769
dennis schroder - Google Search,1,2025-03-08 23:53:29.503769
PostgreSQL: The world's most advanced open source database,1,2025-03-08 23:49:20.484235
PostgreSQL - Google Search,1,2025-03-08 23:49:18.630097
what is sqlite3 - Google Search,1,2025-03-08 23:49:04.979025
sqlite3 documentation - Google Search,1,2025-03-08 23:48:57.130262
chrome-extensions-samples/api-samples/history/showHistory at main · GoogleChrome/chrome-extensions-samples,3,2025-03-08 23:46:58.829231
chrome-extensions-samples/api-samples/history/showHistory/popup.js at main · GoogleChrome/chrome-extensions-samples,2,2025-03-08 23:46:55.587807
chrome-extensions-samples/api-samples/history at main · GoogleChrome/chrome-extensions-samples,1,2025-03-08 23:46:32.102661
Netflix,13,2025-03-08 22:46:52.337601
Netflix,1,2025-03-08 22:46:44.732710
Account Profiles - Netflix,2,2025-03-08 22:46:39.780206
Account Settings - Netflix,3,2025-03-08 22:46:38.900307
Netflix,1,2025-03-08 22:46:29.453045
Netflix,3,2025-03-08 22:46:05.770135
Where it went wrong for All American : r/AllAmericanTV,1,2025-03-08 22:45:58.517976
All American - Google Search,1,2025-03-08 22:45:46.611817
Netflix,1,2025-03-08 22:45:23.351297
Netflix,1,2025-03-08 22:45:23.208696
Netflix,2,2025-03-08 22:45:20.733117
Netflix,2,2025-03-08 22:45:20.677566
Netflix,2,2025-03-08 22:45:20.478775
Netflix,2,2025-03-08 22:45:20.403349
Netflix,3,2025-03-08 22:45:09.170440
netflix - Google Search,1,2025-03-08 22:45:06.616965
High-Level DOM Events Concepts | egghead.io,1,2025-03-08 22:40:10.795735
Introduction to the DOM Events Course | egghead.io,1,2025-03-08 22:39:54.102619
Your Ultimate Guide to Understanding DOM Events | egghead.io,1,2025-03-08 22:39:48.510093
Your Ultimate Guide to Understanding DOM Events | egghead.io,1,2025-03-08 22:39:48.510093
In-Depth JavaScript Tutorials for 2025 | egghead.io,2,2025-03-08 22:39:35.507330
Learn ES6 (ECMAScript 2015) | egghead.io,2,2025-03-08 22:39:30.309527
Arrow Function => in ES6 | egghead.io,1,2025-03-08 22:39:10.319618
Expert led courses for front-end web developers. | egghead.io,1,2025-03-08 22:38:43.499084
ucla dining - Google Search,1,2025-03-08 22:19:43.423780
Your order was processed successfully - UCLA Recreation,2,2025-03-08 22:14:51.132468
Shopping Cart - UCLA Recreation,1,2025-03-08 22:14:40.141047
Waiver - MAC Rental Agreement - UCLA Recreation,1,2025-03-08 22:14:33.023057
Waiver - Activity Waiver - Marina Aquatic Center - UCLA Recreation,1,2025-03-08 22:14:12.636671
Membership Summary - UCLA Recreation,1,2025-03-08 22:13:29.032062
UCLA Single Sign-On,30,2025-03-08 22:13:28.250032
Duo Security,1,2025-03-08 22:13:20.324671
Duo Security - Two-Factor Authentication,1,2025-03-08 22:13:19.809583
UCLA Single Sign-On,50,2025-03-08 22:13:13.928721
UCLA Single Sign-On,34,2025-03-08 22:13:13.928721
UCLA Single Sign-On,24,2025-03-08 22:13:13.842622
UCLA Recreation,1,2025-03-08 22:13:09.704903
UCLA Recreation,1,2025-03-08 22:13:09.704903
MAC Equipment Rentals | Recreation,1,2025-03-08 22:12:44.994252
"Transformers Explained Visually (Part 2): How it works, step-by-step | Towards Data Science",3,2025-03-08 22:11:09.182756
Netflix,1,2025-03-08 22:10:46.301079
Cobra Kai - Netflix,1,2025-03-08 22:10:30.748145
Power Rangers - Netflix,1,2025-03-08 22:10:03.025099
Netflix,1,2025-03-08 22:09:04.691159
netflix - Google Search,1,2025-03-08 22:08:59.080570
getting access to chrome history python - Google Search,2,2025-03-08 20:17:17.596159
getting access to chrome history - Google Search,1,2025-03-08 20:16:40.640560
analyzing chrome history python - Google Search,1,2025-03-08 20:15:37.729525
how to access google chrome history data python - Google Search,1,2025-03-08 20:15:14.926972
how to access google chrome history data - Google Search,1,2025-03-08 20:13:41.372590
how to access google chrome data - Google Search,1,2025-03-08 20:13:33.454449
Technical Resume - Robert Spataru - Google Docs,8,2025-03-08 20:07:00.361642
Careers,2,2025-03-08 20:06:27.256691
Careers,2,2025-03-08 20:06:27.256691
Careers,1,2025-03-08 20:06:27.256691
Careers,2,2025-03-08 20:06:16.921620
Careers,1,2025-03-08 20:06:16.066839
Careers,2,2025-03-08 20:06:16.066839
Careers,1,2025-03-08 20:06:16.066839
Careers,1,2025-03-08 20:06:16.066839
"Intern, R&D Undergraduate Summer - Computer Science Research Institute (CSRI), NM/CA, Hybrid",2,2025-03-08 20:06:03.773316
"Intern, R&D Undergraduate Summer - Computer Science Research Institute (CSRI), NM/CA, Hybrid - Google Search",1,2025-03-08 20:06:02.249323
"Intern Summer - R&D Undergraduate START, Computer Science",2,2025-03-08 20:05:34.473024
"Intern Summer - R&D Undergraduate START, Computer Science - Google Search",1,2025-03-08 20:05:33.496235
Student Rate Sheet 2024.pdf.pdf,1,2025-03-08 20:05:17.488060
Student Rate Sheet 2024.pdf.pdf,1,2025-03-08 20:05:17.419617
c52a80_ac4a14ca3aeb40a3a6994371e66426e7.pdf,1,2025-03-08 20:04:32.817386
Haskell Book | Haskell from the Very Beginning,1,2025-03-08 20:04:30.469612
Documentation,2,2025-03-08 20:04:28.816786
Learn You a Haskell for Great Good! (up-to-date),1,2025-03-08 20:04:26.289022
Haskell Language,2,2025-03-08 20:04:16.775337
haskell - Google Search,1,2025-03-08 20:04:15.290763
Templates,1,2025-03-08 19:34:47.680324
Search results - robertspataru27@gmail.com - Gmail,5,2025-03-08 19:34:45.534333
Sandia internships - robertspataru27@gmail.com - Gmail,2,2025-03-08 19:34:43.957953
health ins docs - robertspataru27@gmail.com - Gmail,2,2025-03-08 19:34:38.933624
health ins docs - robertspataru27@gmail.com - Gmail,1,2025-03-08 19:34:37.640384
What Does “Unsqueeze” Do in PyTorch? (Advanced Guide) | by Amit Yadav | Biased-Algorithms | Medium,1,2025-03-08 19:33:59.279817
what does .unsqueeze() do in python - Google Search,1,2025-03-08 19:33:58.123572
.unsqueeze() - Google Search,2,2025-03-08 19:33:54.786641
torch.unsqueeze — PyTorch main documentation,2,2025-03-08 19:33:45.168330
torch.unsqueeze — PyTorch main documentation,2,2025-03-08 19:33:45.045401
"Inbox (16,246) - robertspataru27@gmail.com - Gmail",14,2025-03-08 19:32:07.488194
"Inbox (16,246) - robertspataru27@gmail.com - Gmail",8,2025-03-08 19:32:06.746317
"Inbox (16,246) - robertspataru27@gmail.com - Gmail",8,2025-03-08 19:32:06.746317
"Inbox (16,246) - robertspataru27@gmail.com - Gmail",8,2025-03-08 19:32:06.746317
UndergradJobs_SandiaCA.docx - Google Docs,1,2025-03-08 19:17:16.023654
UndergradJobs_SandiaCA.docx - Google Docs,1,2025-03-08 19:17:15.865862
UndergradJobs_SandiaCA.docx - Google Docs,1,2025-03-08 19:17:15.701467
UndergradJobs_SandiaCA.docx - Google Docs,1,2025-03-08 19:17:15.523545
Sandia internships - robertspataru27@gmail.com - Gmail,1,2025-03-08 19:17:07.325228
Tutorials — ROS 2 Documentation: Humble documentation,1,2025-03-08 19:13:47.896447
DDS implementations — ROS 2 Documentation: Humble documentation,1,2025-03-08 19:13:45.113896
Ubuntu (deb packages) — ROS 2 Documentation: Humble documentation,2,2025-03-08 19:13:28.707986
Installation — ROS 2 Documentation: Humble documentation,1,2025-03-08 19:12:54.723757
ROS 2 Documentation — ROS 2 Documentation: Humble documentation,1,2025-03-08 19:12:24.973840
Wiring the SPARK MAX | REV ION Brushless,1,2025-03-08 19:12:09.112983
jfabellera (jfabellera) / Repositories,2,2025-03-08 19:11:55.823934
jfabellera (Jan-Felix Abellera),4,2025-03-08 19:11:55.672207
REVrobotics/REVLib-Examples,4,2025-03-08 19:11:47.737279
REVLib-Examples/C++/SPARK at main · REVrobotics/REVLib-Examples,3,2025-03-08 19:11:36.897997
What is PWM Control? Protocol & Applications of PWM | Arrow.com,1,2025-03-08 19:11:13.123746
servo meaning - Google Search,1,2025-03-08 19:11:08.948300
how long should it take to create virtual machine using fusion - Google Search,4,2025-03-08 19:11:02.813444
NASCAR Xfinity Series: GOVX 200 Highlights | NASCAR on FOX,1,2025-03-08 19:03:28.691866
NASCAR Xfinity Series: GOVX 200 Highlights | NASCAR on FOX,1,2025-03-08 19:02:58.155071
Catch Up with Highlights,1,2025-03-08 19:01:07.633512
How to dual-boot Linux and Windows | Opensource.com,1,2025-03-08 19:00:26.455130
UCLA's Skyy Clark pulls off a dazzling move & finish to help extend lead over USC | FOX Sports,2,2025-03-08 19:00:15.710610
ucla vs usc basketball game 2025 men - Google Search,2,2025-03-08 19:00:13.959556
ucla vs usc basketball game 2025 men - Google Search,4,2025-03-08 18:59:42.578418
2024-25 Men's Basketball Schedule - UCLA,1,2025-03-08 18:59:33.650172
"USC vs. UCLA (Mar 8, 2025) Live Score - ESPN",1,2025-03-08 18:59:25.800022
USC Men's Basketball Concludes The Regular Season Against UCLA - USC Athletics,1,2025-03-08 18:59:06.081164
ucla vs usc basketball game - Google Search,2,2025-03-08 18:58:52.549376
What is PyTorch? - PyImageSearch,1,2025-03-08 18:58:24.490497
Tensor Views — PyTorch 2.6 documentation,1,2025-03-08 18:58:08.606642
PyTorch,3,2025-03-08 18:57:44.039662
BruinBear/Trajectory Controller/joint_trajectory at main · UCLAX1/BruinBear,4,2025-03-08 18:57:19.836992
BruinBear/Trajectory Controller at main · UCLAX1/BruinBear,7,2025-03-08 18:57:18.088215
BruinBear/MuJoCo Sim at main · UCLAX1/BruinBear,4,2025-03-08 18:57:12.389090
BruinBear/MuJoCo Sim/sim.py at main · UCLAX1/BruinBear,2,2025-03-08 18:56:31.969205
Python - MuJoCo Documentation,1,2025-03-08 18:54:44.835758
XML Reference - MuJoCo Documentation,1,2025-03-08 18:54:36.908207
Overview - MuJoCo Documentation,1,2025-03-08 18:54:33.350755
MuJoCo — Advanced Physics Simulation,1,2025-03-08 18:54:12.499867
mujuco - Google Search,1,2025-03-08 18:54:10.744621
aaditraj (Aaditya Raj),5,2025-03-08 18:53:59.421015
(62) Experience | Sania Rashid | LinkedIn,1,2025-03-08 18:53:43.149788
(62) Sania Rashid | LinkedIn,4,2025-03-08 18:53:40.784713
(62) Education | Sania Rashid | LinkedIn,1,2025-03-08 18:53:32.010368
(62) Post | Feed | LinkedIn,1,2025-03-08 18:53:06.205326
(62) Sania Rashid | LinkedIn,1,2025-03-08 18:53:00.796958
(62) Arushi Gupta | LinkedIn,1,2025-03-08 18:52:58.791566
(62) Arushi Gupta | LinkedIn,2,2025-03-08 18:52:40.807654
(62) Arushi Gupta | LinkedIn,1,2025-03-08 18:52:39.964400
(62) Aaditya Raj | LinkedIn,4,2025-03-08 18:52:26.220581
(62) Cisco: Overview | LinkedIn,1,2025-03-08 18:52:22.759587
(62) PilotCity: Overview | LinkedIn,1,2025-03-08 18:52:07.547435
(62) Aaditya Raj | LinkedIn,1,2025-03-08 18:52:01.476943
LinkedIn,1,2025-03-08 18:51:57.615083
Aaditya Raj - Google Search,1,2025-03-08 18:51:53.941352
aaditraj (aaditraj) / Repositories,2,2025-03-08 18:51:33.162220
Search for anything with Spotlight on Mac - Apple Support,1,2025-03-08 18:50:35.668477
how does spotlight search work - Google Search,1,2025-03-08 18:50:14.220938
"USC VS UCLA PREDICTION, PICKS & ODDS FOR TONIGHT'S COLLEGE BASKETBALL GAME",1,2025-03-08 18:48:58.287961
"Intern, R&D Undergraduate Year-Round - Quantitative Modeling and Analysis, CA/Hybrid",1,2025-03-08 18:13:14.060932
"Intern, R&D Undergraduate Year-Round - Quantitative Modeling and Analysis, CA/Hybrid - Google Search",1,2025-03-08 18:13:11.807730
UC admissions: How every California high school ranks in student prep,1,2025-03-08 18:12:31.165952
"Intern, R&D Undergraduate Summer - Computer Science Research Institute (CSRI), NM/CA, Hybrid - Google Search",1,2025-03-08 18:12:24.656921
"Intern Summer - R&D Undergraduate START, Computer Science @ Sandia National Labs | AnitaB.org Job Board",1,2025-03-08 18:11:28.979179
"Intern Summer - R&D Undergraduate START, Computer Science - Google Search",1,2025-03-08 18:11:24.945664
ucla dining - Google Search,1,2025-03-08 17:51:26.282771
how to run dual boot on mac m2 computer? - Google Search,1,2025-03-08 16:27:57.645959
how to run dual booti on mac m2 computer? - Google Search,1,2025-03-08 16:27:55.140197
how to run dual booting on mac m2 computer? - Google Search,1,2025-03-08 16:27:45.741133
dual booting - Google Search,2,2025-03-08 15:44:53.719171
What is Dual Boot & How to Dual Boot Windows and Linux®? | Lenovo US,1,2025-03-08 15:40:17.045178
What is Dual Boot & How to Dual Boot Windows and Linux®? | Lenovo US,1,2025-03-08 15:40:16.068900
Untitled document - Google Docs,1,2025-03-08 15:26:32.734861
tokenizer.decode hugging face - Google Search,1,2025-03-08 15:14:30.343706
printing variable in python - Google Search,1,2025-03-08 15:14:27.978582
torch.squeeze — PyTorch main documentation,1,2025-03-08 15:14:27.375965
"python - What does if __name__ == ""__main__"": do? - Stack Overflow",1,2025-03-08 15:14:20.241818
Tracking Perplexity During Text Generation - Claude,2,2025-03-08 15:14:17.210803
torch.reshape — PyTorch 2.6 documentation,1,2025-03-08 15:14:11.641441
Tokenizer,1,2025-03-08 15:14:10.717684
openai-community/gpt2 · Hugging Face,1,2025-03-08 15:14:08.717391
How to calculate perplexity from the `generate` function? - 🤗Transformers - Hugging Face Forums,1,2025-03-08 15:14:04.649675
Tokenizer,1,2025-03-08 15:14:01.891561
OpenAI GPT2,1,2025-03-08 15:14:00.033469
Perplexity of fixed-length models,1,2025-03-08 15:13:57.673687
Copy of X1 Robotics PDR 11/26/2024 - Google Slides,3,2025-03-08 15:10:32.481055
,1,2025-03-08 15:10:32.239259
,1,2025-03-08 15:10:31.428660
2312.13558,4,2025-03-08 15:10:28.503834
Let's reproduce GPT-2 (124M) - YouTube,1,2025-03-08 15:10:28.474011
LangChain Python API Reference — 🦜🔗 LangChain documentation,1,2025-03-08 15:10:28.469446
Robotics and Computer Vision Portfolio Project Guide - Grok,1,2025-03-08 15:10:28.468353
Ubuntu 22.04.5 LTS (Jammy Jellyfish),1,2025-03-08 15:05:18.413540
what is a servo motor - Google Search,1,2025-03-08 15:01:33.195472
Copy of X1 Robotics PDR 11/26/2024 - Google Slides,2,2025-03-08 15:01:21.877955
Copy of X1 Robotics PDR 11/26/2024 - Google Slides,3,2025-03-08 15:01:21.688830
Copy of X1 Robotics PDR 11/26/2024 - Google Slides,5,2025-03-08 15:01:20.894970
Copy of X1 Robotics PDR 11/26/2024 - Google Slides,6,2025-03-08 15:01:06.518816
Copy of X1 Robotics PDR 11/26/2024 - Google Slides,5,2025-03-08 15:01:05.867073
Copy of X1 Robotics PDR 11/26/2024 - Google Slides,4,2025-03-08 15:01:02.315007
Copy of X1 Robotics PDR 11/26/2024 - Google Slides,3,2025-03-08 15:00:56.171743
Copy of X1 Robotics PDR 11/26/2024 - Google Slides,2,2025-03-08 15:00:55.818081
Copy of X1 Robotics PDR 11/26/2024 - Google Slides,2,2025-03-08 15:00:55.371417
Copy of X1 Robotics PDR 11/26/2024 - Google Slides,2,2025-03-08 15:00:54.803368
Copy of X1 Robotics PDR 11/26/2024 - Google Slides,2,2025-03-08 15:00:53.504315
Copy of X1 Robotics PDR 11/26/2024 - Google Slides,2,2025-03-08 15:00:52.796424
Copy of X1 Robotics PDR 11/26/2024 - Google Slides,2,2025-03-08 15:00:52.297211
Copy of X1 Robotics PDR 11/26/2024 - Google Slides,2,2025-03-08 15:00:51.757460
Copy of X1 Robotics PDR 11/26/2024 - Google Slides,2,2025-03-08 15:00:51.071105
Copy of X1 Robotics PDR 11/26/2024 - Google Slides,2,2025-03-08 15:00:50.611914
Copy of X1 Robotics PDR 11/26/2024 - Google Slides,2,2025-03-08 15:00:50.071754
Copy of X1 Robotics PDR 11/26/2024 - Google Slides,2,2025-03-08 15:00:49.681701
Copy of X1 Robotics PDR 11/26/2024 - Google Slides,2,2025-03-08 15:00:49.295152
Copy of X1 Robotics PDR 11/26/2024 - Google Slides,2,2025-03-08 15:00:48.809931
Copy of X1 Robotics PDR 11/26/2024 - Google Slides,2,2025-03-08 15:00:48.350648
Copy of X1 Robotics PDR 11/26/2024 - Google Slides,2,2025-03-08 15:00:47.873091
Copy of X1 Robotics PDR 11/26/2024 - Google Slides,2,2025-03-08 15:00:47.431573
